Block,Cage,Hour,Minute,Time,z,x,y,Perch,Beh,Disturbed,Observer,Notes,Animal
7,C,11,30,11.5,82,16,1,Mesh,Walk,NA,Stefanie,NA,MEFE
8,C,11,30,11.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
8,B,11,30,11.5,69,19,7,GR,Sit,NA,Stefanie,NA,MEFE
7,A,12,0,12,68,30,5,GR,Sit,NA,Stefanie,NA,MEFE
7,B,12,0,12,80,18,6,Cage,Walk,NA,Stefanie,NA,MEFE
7,C,12,0,12,82,2,3,Mesh,Walk,NA,Stefanie,NA,MEFE
8,C,12,0,12,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,12,30,12.5,80,16,8,Cage,Sit,NA,Stefanie,NA,MEFE
7,C,12,30,12.5,82,3,4,Mesh,Walk,NA,Stefanie,NA,MEFE
8,C,12,30,12.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
8,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,13,0,13,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,13,0,13,79,23,8,Mesh,Walk,NA,Stefanie,NA,MEFE
7,C,13,0,13,83,2,4,Mesh,Walk,NA,Stefanie,NA,MEFE
8,C,13,0,13,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
8,B,13,0,13,0,29,12,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,13,30,13.5,80,21,6,Mesh,Walk,NA,Stefanie,NA,MEFE
7,C,13,30,13.5,81,4,7,Mesh,Walk,NA,Stefanie,NA,MEFE
8,B,13,30,13.5,0,29,12,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,14,0,14,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,14,0,14,79,25,9,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,14,0,14,82,1,3,Mesh,Walk,NA,Stefanie,NA,MEFE
8,C,14,0,14,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,14,30,14.5,80,28,5,Cage,Sit,NA,Stefanie,NA,MEFE
7,C,14,30,14.5,82,15,8,Mesh,Walk,NA,Stefanie,NA,MEFE
7,A,15,0,15,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,15,0,15,71,12,9,Mesh,Walk,NA,Stefanie,NA,MEFE
7,C,15,0,15,28,0,8,Mesh,Walk,NA,Stefanie,NA,MEFE
8,B,15,0,15,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,15,30,15.5,78,13,9,Mesh,Walk,NA,Stefanie,NA,MEFE
7,C,15,30,15.5,81,3,9,Mesh,Walk,NA,Stefanie,NA,MEFE
7,A,16,0,16,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,16,0,16,79,12,7,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,16,0,16,79,3,8,Mesh,Walk,NA,Stefanie,NA,MEFE
8,B,16,0,16,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,16,30,16.5,76,14,9,Mesh,Walk,NA,Stefanie,NA,MEFE
7,C,16,30,16.5,83,3,5,Mesh,Walk,NA,Stefanie,NA,MEFE
8,C,16,30,16.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,17,0,17,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,17,0,17,79,16,9,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,17,0,17,79,16,8,Mesh,Sit,NA,Stefanie,NA,MEFE
8,B,17,0,17,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,17,30,17.5,78,16,9,GR,Sit,NA,Stefanie,NA,MEFE
7,C,17,30,17.5,81,9,9,GR,Walk,NA,Stefanie,NA,MEFE
7,A,18,0,18,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,18,0,18,78,16,9,GR,Sit,NA,Stefanie,NA,MEFE
7,C,18,0,18,79,4,8,Mesh,Sit,NA,Stefanie,NA,MEFE
8,B,18,0,18,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,18,30,18.5,80,29,2,Mesh,Sit,NA,Stefanie,NA,MEFE
7,C,18,30,18.5,79,4,8,Mesh,Sit,NA,Stefanie,NA,MEFE
7,A,19,0,19,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,B,19,0,19,60,17,7,GR,Sit,NA,Stefanie,NA,MEFE
7,C,19,0,19,79,24,8,Mesh,Sit,NA,Stefanie,NA,MEFE
8,A,19,0,19,NA,NA,NA,NA,NA,NA,Stefanie,NA,MEFE
7,A,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,A,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,C,7,0,7,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,7,30,7.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,7,30,7.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,8,0,8,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,8,0,8,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,8,0,8,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,A,8,0,8,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,8,30,8.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,8,30,8.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,8,30,8.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,A,8,30,8.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,9,0,9,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,9,0,9,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,9,0,9,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,C,9,0,9,80,10,9,Mesh,Sit,NA,Stefanie,NA,PIMI
7,A,9,30,9.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,9,30,9.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,C,9,30,9.5,80,10,9,Mesh,Sit,NA,Stefanie,NA,PIMI
8,B,9,30,9.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,10,0,10,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,10,0,10,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,10,0,10,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,C,10,0,10,80,10,9,Mesh/Cage,Sit,NA,Stefanie,NA,PIMI
7,A,10,30,10.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,10,30,10.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,C,10,30,10.5,80,10,9,Cage/Mesh,Sit,NA,Stefanie,NA,PIMI
7,A,11,0,11,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,11,0,11,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,11,0,11,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,C,11,0,11,79,8,9,Cage/Mesh,Sit,NA,Stefanie,NA,PIMI
7,A,11,30,11.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,11,30,11.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,C,11,30,11.5,78,10,9,Cage/Mesh,Sit,NA,Stefanie,NA,PIMI
8,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,12,0,12,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,12,0,12,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,12,0,12,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,C,12,0,12,78,10,9,Cage/Mesh,Sit,NA,Stefanie,NA,PIMI
7,A,12,30,12.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,C,12,30,12.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
8,C,12,30,12.5,78,10,9,Cage/Mesh,Sit,NA,Stefanie,NA,PIMI
8,B,12,30,12.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,13,0,13,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,13,0,13,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,13,0,13,26,14,5,GR,Sit,NA,Stefanie,NA,PIMI
8,C,13,0,13,78,10,9,Cage/Mesh,Sit,NA,Stefanie,NA,PIMI
8,B,13,0,13,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,13,30,13.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,13,30,13.5,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,13,30,13.5,26,14,5,GR,Sit,NA,Stefanie,NA,PIMI
8,B,13,30,13.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,14,0,14,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,14,0,14,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,14,0,14,26,14,5,GR,Sit,NA,Stefanie,NA,PIMI
8,C,14,0,14,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,14,30,14.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,14,30,14.5,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,14,30,14.5,26,14,5,GR,Sit,NA,Stefanie,NA,PIMI
7,A,15,0,15,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,15,0,15,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,15,0,15,26,14,5,GR,Sit,NA,Stefanie,NA,PIMI
8,B,15,0,15,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,15,30,15.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,15,30,15.5,26,18,6,GR,Walk,NA,Stefanie,NA,PIMI
7,C,15,30,15.5,26,14,5,GR,Walk,NA,Stefanie,NA,PIMI
7,A,16,0,16,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,16,0,16,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,16,0,16,26,17,5,GR,Sit,NA,Stefanie,NA,PIMI
8,B,16,0,16,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,16,30,16.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,16,30,16.5,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,16,30,16.5,26,17,5,GR,Sit,NA,Stefanie,NA,PIMI
8,C,16,30,16.5,80,10,9,Cage/Mesh,Sit,NA,Stefanie,NA,PIMI
7,A,17,0,17,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,17,0,17,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,17,0,17,26,17,5,GR,Sit,NA,Stefanie,NA,PIMI
8,B,17,0,17,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,17,30,17.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,17,30,17.5,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,17,30,17.5,26,17,5,GR,Sit,NA,Stefanie,NA,PIMI
7,A,18,0,18,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,18,0,18,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,18,0,18,26,17,5,GR,Sit,NA,Stefanie,NA,PIMI
8,B,18,0,18,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,A,18,30,18.5,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,18,30,18.5,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,18,30,18.5,26,17,5,GR,Sit,NA,Stefanie,NA,PIMI
7,A,19,0,19,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
7,B,19,0,19,26,18,6,GR,Sit,NA,Stefanie,NA,PIMI
7,C,19,0,19,26,17,5,GR,Sit,NA,Stefanie,NA,PIMI
8,A,19,0,19,NA,NA,NA,NA,NA,NA,Stefanie,NA,PIMI
4,A,7,0,7,84,-2,9,Mesh,S,NA,Hector,NA,MEFE
4,B,7,0,7,82,32,2,Cage,S,NA,Hector,NA,MEFE
4,C,7,0,7,84,12,8,Mesh,S,NA,Hector,NA,MEFE
4,D,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,E,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,A,7,30,7.5,84,20,2,Mesh,S,NA,Hector,NA,MEFE
4,B,7,30,7.5,82,32,2,Cage,S,NA,Hector,NA,MEFE
4,C,7,30,7.5,84,12,7,Mesh,S,NA,Hector,NA,MEFE
4,D,7,30,7.5,40,20,10,GR,S,NA,Hector,NA,MEFE
4,E,7,30,7.5,84,32,8,Mesh,S,NA,Hector,NA,MEFE
4,A,8,0,8,83,24,2,Mesh,S,NA,Hector,NA,MEFE
4,B,8,0,8,83,28,3,Mesh,S,NA,Hector,NA,MEFE
4,C,8,0,8,84,10,12,Mesh,S,NA,Hector,NA,MEFE
4,D,8,0,8,34,20,8,GR,S,NA,Hector,NA,MEFE
4,E,8,0,8,86,30,8,Mesh,S,NA,Hector,NA,MEFE
4,A,8,30,8.5,86,29,6,Mesh,S,NA,Hector,NA,MEFE
4,B,8,30,8.5,82,32,2,Cage,S,NA,Hector,NA,MEFE
4,C,8,30,8.5,88,11,8,Mesh,S,NA,Hector,NA,MEFE
4,D,8,30,8.5,88,-1,12,Mesh,S,NA,Hector,NA,MEFE
4,E,8,30,8.5,63,8,1,Cage,S,NA,Hector,NA,MEFE
4,A,9,0,9,84,22,2,Mesh,W,NA,Hector,NA,MEFE
4,B,9,0,9,84,32,2,Cage,S,NA,Hector,NA,MEFE
4,C,9,0,9,84,10,10,Mesh,S,NA,Hector,NA,MEFE
4,D,9,0,9,85,-4,10,Mesh,S,NA,Hector,NA,MEFE
4,E,9,0,9,68,6,1,Cage,S,NA,Hector,NA,MEFE
4,A,9,30,9.5,83,22,4,Mesh,S,NA,Hector,NA,MEFE
4,B,9,30,9.5,84,32,2,Cage,S,NA,Hector,NA,MEFE
4,C,9,30,9.5,88,0,9,Mesh,S,NA,Hector,NA,MEFE
4,D,9,30,9.5,82,27,5,Mesh,W,NA,Hector,NA,MEFE
4,E,9,30,9.5,66,6,0,Cage,S,NA,Hector,NA,MEFE
4,A,10,0,10,84,10,9,Mesh,S,NA,Hector,NA,MEFE
4,B,10,0,10,83,22,7,Mesh,W,NA,Hector,NA,MEFE
4,C,10,0,10,86,3,15,Mesh,W,NA,Hector,NA,MEFE
4,D,10,0,10,82,-4,13,Mesh,W,NA,Hector,NA,MEFE
4,E,10,0,10,72,6,0,Cage,S,NA,Hector,NA,MEFE
4,A,10,30,10.5,84,3,10,Mesh,W,NA,Hector,NA,MEFE
4,B,10,30,10.5,82,9,10,Cage,W,NA,Hector,NA,MEFE
4,C,10,30,10.5,85,17,12,Cage,W,NA,Hector,NA,MEFE
4,D,10,30,10.5,84,0,9,Mesh,W,NA,Hector,NA,MEFE
4,E,10,30,10.5,76,6,0,Cage,S,NA,Hector,NA,MEFE
4,A,11,0,11,80,6,-2,Mesh,W,NA,Hector,NA,MEFE
4,B,11,0,11,83,6,1,Cage,W,NA,Hector,NA,MEFE
4,C,11,0,11,86,-1,14,Mesh,W,NA,Hector,NA,MEFE
4,D,11,0,11,87,8,12,Mesh,W,NA,Hector,NA,MEFE
4,E,11,0,11,76,7,0,Mesh,S,NA,Hector,NA,MEFE
4,A,11,30,11.5,62,13,14,GR,W,NA,Hector,NA,MEFE
4,B,11,30,11.5,32,1,-2,Mesh,W,NA,Hector,NA,MEFE
4,C,11,30,11.5,86,20,13,Mesh,W,NA,Hector,NA,MEFE
4,D,11,30,11.5,88,3,12,Mesh,W,NA,Hector,NA,MEFE
4,E,11,30,11.5,79,-2,3,Mesh,S,NA,Hector,NA,MEFE
4,A,12,0,12,85,1,8,Mesh,S,NA,Hector,NA,MEFE
4,B,12,0,12,82,8,10,Cage,S,NA,Hector,NA,MEFE
4,C,12,0,12,87,15,12,Mesh,S,NA,Hector,NA,MEFE
4,D,12,0,12,84,-2,8,Mesh,W,NA,Hector,NA,MEFE
4,E,12,0,12,80,-3,3,Mesh,S,NA,Hector,NA,MEFE
4,A,12,30,12.5,82,6,8,Mesh,S,NA,Hector,NA,MEFE
4,B,12,30,12.5,83,9,12,Mesh,S,NA,Hector,NA,MEFE
4,C,12,30,12.5,88,8,11,Mesh,W,NA,Hector,NA,MEFE
4,D,12,30,12.5,85,3,10,Mesh,W,NA,Hector,NA,MEFE
4,E,12,30,12.5,79,0,4,Mesh,S,NA,Hector,NA,MEFE
4,A,13,0,13,84,4,6,Mesh,S,NA,Hector,NA,MEFE
4,B,13,0,13,84,-1,7,Mesh,W,NA,Hector,NA,MEFE
4,C,13,0,13,82,12,10,Mesh,S,NA,Hector,NA,MEFE
4,D,13,0,13,86,4,10,Mesh,W,NA,Hector,NA,MEFE
4,E,13,0,13,82,-1,1,Mesh,S,NA,Hector,NA,MEFE
4,A,13,30,13.5,81,15,8,Mesh,W,NA,Hector,NA,MEFE
4,B,13,30,13.5,71,5,3,Mesh,HOP,NA,Hector,NA,MEFE
4,C,13,30,13.5,88,4,12,Mesh,S,NA,Hector,NA,MEFE
4,D,13,30,13.5,85,1,5,Mesh,S,NA,Hector,NA,MEFE
4,E,13,30,13.5,79,-1,5,Mesh,S,NA,Hector,NA,MEFE
4,A,14,0,14,50,13,14,Mesh,S,NA,Hector,NA,MEFE
4,B,14,0,14,78,6,12,Mesh,S,NA,Hector,NA,MEFE
4,C,14,0,14,81,-1,4,Mesh,HOP,NA,Hector,NA,MEFE
4,D,14,0,14,84,10,4,Mesh,S,NA,Hector,NA,MEFE
4,E,14,0,14,79,-3,5,Mesh,S,NA,Hector,NA,MEFE
4,A,14,30,14.5,48,3,15,GS,S,NA,Hector,NA,MEFE
4,B,14,30,14.5,83,4,13,Mesh,S,NA,Hector,NA,MEFE
4,C,14,30,14.5,86,16,9,Mesh,W,NA,Hector,NA,MEFE
4,D,14,30,14.5,86,5,1,Mesh,S,NA,Hector,NA,MEFE
4,E,14,30,14.5,79,-4,0,Mesh,S,NA,Hector,NA,MEFE
4,A,15,0,15,83,20,7,Mesh,W,NA,Hector,NA,MEFE
4,B,15,0,15,84,3,12,Cage,S,NA,Hector,NA,MEFE
4,C,15,0,15,88,18,6,Mesh,S,NA,Hector,NA,MEFE
4,D,15,0,15,85,0,9,Mesh,S,NA,Hector,NA,MEFE
4,E,15,0,15,78,0,4,Mesh,S,NA,Hector,NA,MEFE
4,A,15,30,15.5,53,8,15,GS,S,NA,Hector,NA,MEFE
4,B,15,30,15.5,45,21,18,Cage,S,NA,Hector,NA,MEFE
4,C,15,30,15.5,87,7,4,Mesh,S,NA,Hector,NA,MEFE
4,D,15,30,15.5,17,13,18,Mesh,S,NA,Hector,NA,MEFE
4,E,15,30,15.5,80,-4,3,Mesh,S,NA,Hector,NA,MEFE
4,A,16,0,16,82,10,11,Mesh,S,NA,Hector,NA,MEFE
4,B,16,0,16,65,25,16,Mesh,S,NA,Hector,NA,MEFE
4,C,16,0,16,54,7,18,Mesh,S,NA,Hector,NA,MEFE
4,D,16,0,16,55,2,8,Mesh,S,NA,Hector,NA,MEFE
4,E,16,0,16,8,6,2,Mesh,W,NA,Hector,NA,MEFE
4,A,16,30,16.5,82,24,7,Mesh,W,NA,Hector,NA,MEFE
4,B,16,30,16.5,75,31,16,Mesh,S,NA,Hector,NA,MEFE
4,C,16,30,16.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,16,30,16.5,20,7,8,FB,S,NA,Hector,NA,MEFE
4,E,16,30,16.5,80,6,3,Mesh,S,NA,Hector,NA,MEFE
4,A,17,0,17,81,27,13,Mesh,S,NA,Hector,NA,MEFE
4,B,17,0,17,74,28,13,Mesh,S,NA,Hector,NA,MEFE
4,C,17,0,17,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,17,0,17,86,5,8,Mesh,S,NA,Hector,NA,MEFE
4,E,17,0,17,81,1,1,Mesh,S,NA,Hector,NA,MEFE
4,A,17,30,17.5,68,18,16,GR,S,NA,Hector,NA,MEFE
4,B,17,30,17.5,74,27,10,Mesh,S,NA,Hector,NA,MEFE
4,C,17,30,17.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,17,30,17.5,85,-4,14,Mesh,S,NA,Hector,NA,MEFE
4,E,17,30,17.5,58,18,2,GR,S,NA,Hector,NA,MEFE
4,A,18,0,18,52,22,12,GR,S,NA,Hector,NA,MEFE
4,B,18,0,18,77,31,12,Mesh,S,NA,Hector,NA,MEFE
4,C,18,0,18,28,30,5,GR,W,NA,Hector,NA,MEFE
4,D,18,0,18,22,7,16,GR,S,NA,Hector,NA,MEFE
4,E,18,0,18,61,15,1,Mesh,S,NA,Hector,NA,MEFE
4,A,18,30,18.5,57,17,12,GR,S,NA,Hector,NA,MEFE
4,B,18,30,18.5,74,26,15,Mesh,S,NA,Hector,NA,MEFE
4,C,18,30,18.5,56,22,2,Cage,W,NA,Hector,NA,MEFE
4,D,18,30,18.5,86,6,11,Mesh,S,NA,Hector,NA,MEFE
4,E,18,30,18.5,61,15,1,Mesh,S,NA,Hector,NA,MEFE
4,A,19,0,19,58,20,14,GR,S,NA,Hector,NA,MEFE
4,B,19,0,19,75,28,15,Mesh,S,NA,Hector,NA,MEFE
4,C,19,0,19,72,25,3,Cage,S,NA,Hector,NA,MEFE
4,D,19,0,19,86,1,12,Mesh,S,NA,Hector,NA,MEFE
4,E,19,0,19,80,0,10,Mesh,S,NA,Hector,NA,MEFE
4,A,7,0,7,80,2,6,Mesh,S,NA,Hector,NA,MEFE
4,B,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,E,7,0,7,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,A,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,B,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,E,7,30,7.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,A,8,0,8,82,6,8,Mesh,S,NA,Hector,NA,MEFE
4,B,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,E,8,0,8,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,A,8,30,8.5,82,6,8,Mesh,S,NA,Hector,NA,MEFE
4,B,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,8,30,8.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,8,30,8.5,34,22,8,Mesh,S,NA,Hector,NA,MEFE
4,E,8,30,8.5,86,25,8,Mesh,S,NA,Hector,NA,MEFE
4,A,9,0,9,80,25,2,Cage,S,NA,Hector,NA,MEFE
4,B,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,9,0,9,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,9,0,9,37,22,5,GR,S,NA,Hector,NA,MEFE
4,E,9,0,9,83,27,8,Mesh,S,NA,Hector,NA,MEFE
4,A,9,30,9.5,84,8,10,Mesh,S,NA,Hector,NA,MEFE
4,B,9,30,9.5,3,22,14,Ground,DEAD,NA,Hector,NA,MEFE
4,C,9,30,9.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,9,30,9.5,42,28,1,Mesh,S,NA,Hector,NA,MEFE
4,E,9,30,9.5,80,26,12,Mesh,S,NA,Hector,NA,MEFE
4,A,10,0,10,81,16,6,Cage,S,NA,Hector,NA,MEFE
4,B,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,10,0,10,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,10,0,10,86,-4,14,Mesh,W,NA,Hector,NA,MEFE
4,E,10,0,10,82,16,13,Mesh,W,NA,Hector,NA,MEFE
4,A,10,30,10.5,84,16,3,Mesh,S,NA,Hector,NA,MEFE
4,B,10,30,10.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,10,30,10.5,NA,NA,NA,NA,DEAD,NA,Hector,NA,MEFE
4,D,10,30,10.5,83,25,16,Mesh,S,NA,Hector,NA,MEFE
4,E,10,30,10.5,82,23,9,Mesh,W,NA,Hector,NA,MEFE
4,A,11,0,11,82,8,-2,Mesh,W,NA,Hector,NA,MEFE
4,B,11,0,11,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,11,0,11,0,9,0,Ground,DEAD,NA,Hector,NA,MEFE
4,D,11,0,11,84,32,8,Mesh,S,NA,Hector,NA,MEFE
4,E,11,0,11,82,27,9,Mesh,S,NA,Hector,NA,MEFE
4,A,11,30,11.5,36,-5,9,Mesh,S,NA,Hector,NA,MEFE
4,B,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,11,30,11.5,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,11,30,11.5,81,28,10,Mesh,W,NA,Hector,NA,MEFE
4,E,11,30,11.5,81,28,9,Mesh,S,NA,Hector,NA,MEFE
4,A,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,B,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,C,12,0,12,NA,NA,NA,NA,NA,NA,Hector,NA,MEFE
4,D,12,0,12,86,-2,9,Mesh,W,NA,Hector,NA,MEFE
4,E,12,0,12,83,31,10,Mesh,S,NA,Hector,NA,MEFE
